© Logic Energy Ltd. LeWL v5.4.1sd
Date,Time,Direction,Temp.ºC,Wind1avg m/s,Wind1max m/s,Wind1std m/s,Wind2avg m/s,Wind2max m/s,Wind2std m/s
02-11-13,02:05:36,90,6.75,6.66,9.66,1.94,0.00,0.00,0.00
02-11-13,02:06:36,90,6.75,7.46,9.66,1.73,0.00,0.00,0.00
02-11-13,02:07:36,90,6.75,6.46,10.66,2.37,0.00,0.00,0.00
02-11-13,02:08:36,90,6.75,8.01,12.07,2.02,0.00,0.00,0.00
02-11-13,02:09:36,90,6.75,10.48,12.27,1.70,0.00,0.00,0.00
02-11-13,02:10:36,90,6.75,6.76,9.26,1.46,0.00,0.00,0.00
02-11-13,02:11:36,90,6.75,7.33,9.86,2.11,0.00,0.00,0.00
02-11-13,02:12:36,90,6.75,6.66,9.05,2.24,0.00,0.00,0.00
02-11-13,02:13:36,90,7.00,6.72,13.48,3.39,0.00,0.00,0.00
02-11-13,02:14:36,90,7.00,5.73,8.05,1.67,0.00,0.00,0.00
02-11-13,02:15:36,90,6.75,5.62,8.45,1.31,0.00,0.00,0.00
02-11-13,02:16:36,90,7.00,6.87,11.47,2.68,0.00,0.00,0.00
02-11-13,02:17:36,90,7.00,6.04,8.45,1.48,0.00,0.00,0.00
02-11-13,02:18:36,90,7.00,6.39,8.25,1.30,0.00,0.00,0.00
02-11-13,02:19:36,90,7.00,5.45,7.04,0.80,0.00,0.00,0.00
02-11-13,02:20:36,90,7.00,7.98,10.46,1.25,0.00,0.00,0.00
02-11-13,02:21:36,90,7.00,9.76,14.08,2.11,0.00,0.00,0.00
02-11-13,02:22:36,90,7.00,6.35,8.25,1.47,0.00,0.00,0.00
02-11-13,02:23:36,90,7.00,4.88,7.04,1.39,0.00,0.00,0.00
02-11-13,02:24:36,90,7.00,4.59,7.24,1.47,0.00,0.00,0.00
02-11-13,02:25:36,90,7.00,8.70,12.27,2.53,0.00,0.00,0.00
02-11-13,02:26:36,90,7.00,6.25,10.06,2.26,0.00,0.00,0.00
02-11-13,02:27:36,90,7.00,7.39,11.27,1.60,0.00,0.00,0.00
02-11-13,02:28:36,90,7.00,6.74,8.85,1.33,0.00,0.00,0.00
02-11-13,02:29:36,90,7.00,4.78,6.24,0.93,0.00,0.00,0.00
02-11-13,02:30:36,90,7.00,5.40,7.85,1.33,0.00,0.00,0.00
02-11-13,02:31:36,90,7.00,6.10,8.65,1.27,0.00,0.00,0.00
02-11-13,02:32:36,90,7.00,5.37,7.24,0.98,0.00,0.00,0.00
02-11-13,02:33:36,90,7.00,5.25,7.24,1.35,0.00,0.00,0.00
02-11-13,02:34:36,90,7.00,6.69,9.46,1.93,0.00,0.00,0.00
02-11-13,02:35:36,90,7.00,5.82,7.65,1.17,0.00,0.00,0.00
02-11-13,02:36:36,90,7.00,3.59,4.83,0.80,0.00,0.00,0.00
02-11-13,02:37:36,90,7.00,4.68,6.24,0.92,0.00,0.00,0.00
02-11-13,02:38:36,90,7.00,4.56,6.24,1.49,0.00,0.00,0.00
02-11-13,02:39:36,90,7.00,6.52,10.06,2.11,0.00,0.00,0.00
02-11-13,02:40:36,90,7.00,7.26,9.66,1.56,0.00,0.00,0.00
02-11-13,02:41:36,90,7.00,4.81,6.64,1.06,0.00,0.00,0.00
02-11-13,02:42:36,90,7.00,4.26,5.43,0.87,0.00,0.00,0.00
02-11-13,02:43:36,90,7.00,6.04,8.05,1.38,0.00,0.00,0.00
02-11-13,02:44:36,90,7.00,6.46,8.85,1.66,0.00,0.00,0.00
02-11-13,02:45:36,90,7.00,5.67,8.45,1.51,0.00,0.00,0.00
02-11-13,02:46:36,90,7.00,5.01,7.85,1.36,0.00,0.00,0.00
02-11-13,02:47:36,90,7.00,4.34,6.64,1.31,0.00,0.00,0.00
02-11-13,02:48:36,90,7.00,5.43,8.65,1.50,0.00,0.00,0.00
02-11-13,02:49:36,90,7.00,6.51,9.46,1.45,0.00,0.00,0.00
02-11-13,02:50:36,90,7.00,4.71,5.63,0.79,0.00,0.00,0.00
02-11-13,02:51:36,90,7.00,6.02,9.05,1.47,0.00,0.00,0.00
02-11-13,02:52:36,90,7.00,5.25,8.25,2.07,0.00,0.00,0.00
02-11-13,02:53:36,90,7.25,5.10,8.05,1.77,0.00,0.00,0.00
02-11-13,02:54:36,90,7.25,4.54,6.64,1.24,0.00,0.00,0.00
02-11-13,02:55:36,90,7.25,6.32,7.65,1.08,0.00,0.00,0.00
02-11-13,02:56:36,90,7.25,6.29,8.45,1.18,0.00,0.00,0.00
02-11-13,02:57:36,90,7.25,7.14,9.66,1.55,0.00,0.00,0.00
02-11-13,02:58:36,90,7.25,5.97,8.25,1.16,0.00,0.00,0.00
02-11-13,02:59:36,90,7.25,7.93,10.46,1.91,0.00,0.00,0.00
02-11-13,03:00:36,90,7.25,4.59,6.64,1.29,0.00,0.00,0.00
02-11-13,03:01:36,90,7.25,7.71,9.46,1.21,0.00,0.00,0.00
02-11-13,03:02:36,90,7.25,5.28,7.65,1.34,0.00,0.00,0.00
02-11-13,03:03:36,90,7.25,5.10,7.85,1.83,0.00,0.00,0.00
02-11-13,03:04:36,90,7.25,5.40,7.44,1.06,0.00,0.00,0.00
02-11-13,03:05:36,90,7.25,6.62,9.05,2.03,0.00,0.00,0.00
02-11-13,03:06:36,90,7.25,3.60,5.23,1.21,0.00,0.00,0.00
02-11-13,03:07:36,90,7.25,3.79,5.23,1.06,0.00,0.00,0.00
02-11-13,03:08:36,90,7.25,4.33,6.44,1.78,0.00,0.00,0.00
02-11-13,03:09:36,90,7.25,2.68,3.82,0.88,0.00,0.00,0.00
02-11-13,03:10:36,90,7.25,2.75,3.62,0.56,0.00,0.00,0.00
02-11-13,03:11:36,90,7.25,3.37,4.02,0.54,0.00,0.00,0.00
02-11-13,03:12:36,90,7.25,2.83,4.02,0.81,0.00,0.00,0.00
02-11-13,03:13:36,90,7.25,5.83,7.65,1.07,0.00,0.00,0.00
02-11-13,03:14:36,90,7.25,5.11,6.24,0.76,0.00,0.00,0.00
02-11-13,03:15:36,90,7.25,4.58,6.64,1.55,0.00,0.00,0.00
02-11-13,03:16:36,90,7.25,3.57,6.24,1.46,0.00,0.00,0.00
02-11-13,03:17:36,90,7.25,4.02,5.03,0.76,0.00,0.00,0.00
02-11-13,03:18:36,90,7.25,4.26,5.63,0.88,0.00,0.00,0.00
02-11-13,03:19:36,90,7.25,4.46,8.45,1.84,0.00,0.00,0.00
02-11-13,03:20:36,90,7.25,3.10,4.83,0.93,0.00,0.00,0.00
02-11-13,03:21:36,90,7.50,4.88,6.44,1.14,0.00,0.00,0.00
02-11-13,03:22:36,90,7.50,2.90,4.02,0.72,0.00,0.00,0.00
02-11-13,03:23:36,90,7.50,4.24,6.84,1.18,0.00,0.00,0.00
02-11-13,03:24:36,90,7.50,4.29,5.63,1.14,0.00,0.00,0.00
02-11-13,03:25:36,90,7.50,2.62,4.23,0.95,0.00,0.00,0.00
02-11-13,03:26:36,90,7.25,1.74,2.41,0.37,0.00,0.00,0.00
02-11-13,03:27:36,90,7.50,3.00,4.43,0.70,0.00,0.00,0.00
02-11-13,03:28:36,90,7.50,3.45,5.43,1.50,0.00,0.00,0.00
02-11-13,03:29:36,90,7.50,3.66,5.03,0.78,0.00,0.00,0.00
02-11-13,03:30:36,90,7.50,4.43,9.05,2.31,0.00,0.00,0.00
02-11-13,03:31:36,90,7.50,4.36,7.04,1.36,0.00,0.00,0.00
02-11-13,03:32:36,90,7.50,3.57,4.83,0.75,0.00,0.00,0.00
02-11-13,03:33:36,90,7.50,4.71,7.04,1.27,0.00,0.00,0.00
02-11-13,03:34:36,90,7.50,4.51,5.63,1.13,0.00,0.00,0.00
02-11-13,03:35:36,90,7.50,6.47,9.26,1.69,0.00,0.00,0.00
02-11-13,03:36:36,90,7.50,5.95,8.85,1.78,0.00,0.00,0.00
02-11-13,03:37:36,90,7.50,7.80,10.86,1.80,0.00,0.00,0.00
02-11-13,03:38:36,90,7.50,5.72,7.65,1.26,0.00,0.00,0.00
02-11-13,03:39:36,90,7.50,4.16,6.44,1.39,0.00,0.00,0.00
02-11-13,03:40:36,90,7.50,3.94,6.24,1.31,0.00,0.00,0.00
02-11-13,03:41:36,90,7.50,2.87,5.23,0.86,0.00,0.00,0.00
02-11-13,03:42:36,90,7.50,4.69,7.85,1.94,0.00,0.00,0.00
02-11-13,03:43:36,90,7.50,4.51,7.65,1.65,0.00,0.00,0.00
02-11-13,03:44:36,90,7.50,6.20,9.46,1.72,0.00,0.00,0.00
02-11-13,03:45:36,90,7.50,3.67,4.43,0.52,0.00,0.00,0.00
02-11-13,03:46:36,90,7.50,4.16,6.84,1.18,0.00,0.00,0.00
02-11-13,03:47:36,90,7.50,5.53,7.65,1.30,0.00,0.00,0.00
02-11-13,03:48:36,90,7.50,4.54,7.24,1.41,0.00,0.00,0.00
02-11-13,03:49:36,90,7.50,4.95,6.84,0.96,0.00,0.00,0.00
02-11-13,03:50:36,90,7.50,2.70,3.82,0.51,0.00,0.00,0.00
02-11-13,03:51:36,90,7.50,3.69,5.63,1.45,0.00,0.00,0.00
02-11-13,03:52:36,90,7.50,3.24,4.83,1.00,0.00,0.00,0.00
02-11-13,03:53:36,90,7.50,2.87,3.82,0.61,0.00,0.00,0.00
02-11-13,03:54:36,90,7.50,3.96,6.24,1.64,0.00,0.00,0.00
02-11-13,03:55:36,90,7.50,3.59,5.03,0.94,0.00,0.00,0.00
02-11-13,03:56:36,90,7.50,3.69,5.63,0.99,0.00,0.00,0.00
02-11-13,03:57:36,90,7.50,1.51,3.42,1.22,0.00,0.00,0.00
02-11-13,03:58:36,90,7.50,1.02,2.21,0.69,0.00,0.00,0.00
02-11-13,03:59:36,90,7.50,1.02,1.81,0.31,0.00,0.00,0.00
02-11-13,04:00:36,90,7.50,1.59,2.41,0.48,0.00,0.00,0.00
02-11-13,04:01:36,90,7.50,1.34,2.82,0.69,0.00,0.00,0.00
02-11-13,04:02:36,90,7.50,1.14,1.81,0.63,0.00,0.00,0.00
02-11-13,04:03:36,90,7.50,3.30,5.23,1.18,0.00,0.00,0.00
02-11-13,04:04:36,90,7.50,1.56,2.62,0.71,0.00,0.00,0.00
02-11-13,04:05:36,90,7.50,2.57,4.43,0.81,0.00,0.00,0.00
02-11-13,04:06:36,90,7.50,1.22,2.21,0.57,0.00,0.00,0.00
02-11-13,04:07:36,90,7.50,1.48,2.21,0.58,0.00,0.00,0.00
02-11-13,04:08:36,90,7.50,1.34,2.21,0.46,0.00,0.00,0.00
02-11-13,04:09:36,90,7.50,1.64,2.62,0.48,0.00,0.00,0.00
02-11-13,04:10:36,90,7.50,1.02,2.41,1.01,0.00,0.00,0.00
02-11-13,04:11:36,90,7.50,1.89,2.82,0.55,0.00,0.00,0.00
02-11-13,04:12:36,90,7.50,2.36,4.23,0.94,0.00,0.00,0.00
02-11-13,04:13:36,90,7.50,1.83,3.22,0.80,0.00,0.00,0.00
02-11-13,04:14:36,90,7.50,2.58,4.83,1.18,0.00,0.00,0.00
02-11-13,04:15:36,90,7.50,2.68,3.62,0.68,0.00,0.00,0.00
02-11-13,04:16:36,90,7.50,2.55,3.22,0.54,0.00,0.00,0.00
02-11-13,04:17:36,90,7.75,4.63,8.65,1.71,0.00,0.00,0.00
02-11-13,04:18:36,90,7.50,6.00,8.45,1.59,0.00,0.00,0.00
02-11-13,04:19:36,90,7.50,4.14,5.83,1.29,0.00,0.00,0.00
02-11-13,04:20:36,90,7.75,5.00,6.44,1.06,0.00,0.00,0.00
02-11-13,04:21:36,90,7.50,4.48,6.24,1.11,0.00,0.00,0.00
02-11-13,04:22:36,90,7.75,5.38,7.85,1.22,0.00,0.00,0.00
02-11-13,04:23:36,90,7.75,5.90,7.85,1.36,0.00,0.00,0.00
02-11-13,04:24:36,90,7.75,5.67,7.24,0.99,0.00,0.00,0.00
02-11-13,04:25:36,90,7.75,4.73,5.83,0.86,0.00,0.00,0.00
02-11-13,04:26:36,90,7.75,5.58,10.66,1.87,0.00,0.00,0.00
02-11-13,04:27:36,90,7.75,5.30,6.04,0.67,0.00,0.00,0.00
02-11-13,04:28:36,90,7.75,5.72,7.85,1.84,0.00,0.00,0.00
02-11-13,04:29:36,90,7.75,6.49,9.66,2.08,0.00,0.00,0.00
02-11-13,04:30:36,90,7.75,7.41,9.05,1.60,0.00,0.00,0.00
02-11-13,04:31:36,90,7.75,10.86,14.29,2.16,0.00,0.00,0.00
02-11-13,04:32:36,90,7.75,7.49,10.26,1.53,0.00,0.00,0.00
02-11-13,04:33:36,90,7.75,11.72,15.89,2.36,0.00,0.00,0.00
02-11-13,04:34:36,90,7.75,8.92,13.48,1.86,0.00,0.00,0.00
02-11-13,04:35:36,90,7.75,7.80,11.47,2.04,0.00,0.00,0.00
02-11-13,04:36:36,90,7.75,8.25,11.67,1.90,0.00,0.00,0.00
02-11-13,04:37:36,90,7.75,10.06,14.69,2.02,0.00,0.00,0.00
02-11-13,04:38:36,90,7.75,7.08,10.06,1.60,0.00,0.00,0.00
02-11-13,04:39:36,90,7.75,6.44,12.07,2.36,0.00,0.00,0.00
02-11-13,04:40:36,90,7.75,6.35,8.65,1.24,0.00,0.00,0.00
02-11-13,04:41:36,90,7.75,9.77,15.29,2.25,0.00,0.00,0.00
02-11-13,04:42:36,90,7.75,7.43,10.46,1.53,0.00,0.00,0.00
02-11-13,04:43:36,90,7.75,6.12,8.45,1.11,0.00,0.00,0.00
02-11-13,04:44:36,90,7.75,6.35,9.05,1.70,0.00,0.00,0.00
02-11-13,04:45:36,90,7.75,6.69,10.46,2.14,0.00,0.00,0.00
02-11-13,04:46:36,90,7.75,3.87,5.03,0.74,0.00,0.00,0.00
02-11-13,04:47:36,90,7.75,7.11,9.26,1.78,0.00,0.00,0.00
02-11-13,04:48:36,90,7.75,5.08,8.25,1.58,0.00,0.00,0.00
02-11-13,04:49:36,90,7.75,4.06,6.24,0.95,0.00,0.00,0.00
02-11-13,04:50:36,90,7.75,6.02,9.46,2.05,0.00,0.00,0.00
02-11-13,04:51:36,90,7.75,5.78,8.25,1.26,0.00,0.00,0.00
02-11-13,04:52:36,90,7.75,3.79,6.04,0.91,0.00,0.00,0.00
02-11-13,04:53:36,90,7.75,7.19,9.26,1.45,0.00,0.00,0.00
02-11-13,04:54:36,90,7.75,6.27,8.05,1.37,0.00,0.00,0.00
02-11-13,04:55:36,90,7.75,6.49,9.66,2.13,0.00,0.00,0.00
02-11-13,04:56:36,90,7.75,6.72,9.46,1.73,0.00,0.00,0.00
02-11-13,04:57:36,90,7.75,5.33,9.46,1.90,0.00,0.00,0.00
02-11-13,04:58:36,90,7.75,6.22,9.05,1.59,0.00,0.00,0.00
02-11-13,04:59:36,90,7.75,4.66,6.44,1.10,0.00,0.00,0.00
02-11-13,05:00:36,90,7.75,5.37,6.64,0.84,0.00,0.00,0.00
02-11-13,05:01:36,90,7.75,8.20,11.07,1.53,0.00,0.00,0.00
02-11-13,05:02:36,90,7.75,6.56,8.65,1.68,0.00,0.00,0.00
02-11-13,05:03:36,90,7.75,4.69,6.44,1.34,0.00,0.00,0.00
02-11-13,05:04:36,90,7.75,6.61,8.85,1.58,0.00,0.00,0.00
02-11-13,05:05:36,90,7.75,5.25,8.05,1.56,0.00,0.00,0.00
02-11-13,05:06:36,90,7.75,3.96,6.44,1.45,0.00,0.00,0.00
02-11-13,05:07:36,90,7.75,3.44,4.43,0.63,0.00,0.00,0.00
02-11-13,05:08:36,90,7.75,3.74,5.03,0.71,0.00,0.00,0.00
02-11-13,05:09:36,90,7.75,5.28,8.65,1.83,0.00,0.00,0.00
02-11-13,05:10:36,90,7.75,5.75,9.05,1.39,0.00,0.00,0.00
02-11-13,05:11:36,90,7.75,3.57,4.83,0.92,0.00,0.00,0.00
02-11-13,05:12:36,90,7.75,3.74,5.23,1.09,0.00,0.00,0.00
02-11-13,05:13:36,90,7.75,3.92,6.24,0.93,0.00,0.00,0.00
02-11-13,05:14:36,90,7.75,3.79,5.83,1.15,0.00,0.00,0.00
02-11-13,05:15:36,90,7.75,4.98,6.44,0.72,0.00,0.00,0.00
02-11-13,05:16:36,90,7.75,4.81,7.65,1.17,0.00,0.00,0.00
02-11-13,05:17:36,90,7.75,5.85,7.65,0.93,0.00,0.00,0.00
02-11-13,05:18:36,90,7.75,5.83,8.45,1.54,0.00,0.00,0.00
02-11-13,05:19:36,90,7.75,6.91,10.46,2.18,0.00,0.00,0.00
02-11-13,05:20:36,90,7.75,4.48,6.44,1.03,0.00,0.00,0.00
02-11-13,05:21:36,90,7.75,5.10,6.64,1.03,0.00,0.00,0.00
02-11-13,05:22:36,90,7.75,6.67,10.06,2.03,0.00,0.00,0.00
02-11-13,05:23:36,90,7.75,6.96,8.85,1.34,0.00,0.00,0.00
02-11-13,05:24:36,90,7.75,5.23,10.06,2.45,0.00,0.00,0.00
02-11-13,05:25:36,90,7.75,6.82,9.66,1.74,0.00,0.00,0.00
02-11-13,05:26:36,90,7.75,6.44,8.85,1.31,0.00,0.00,0.00
02-11-13,05:27:36,90,7.75,7.09,8.85,1.70,0.00,0.00,0.00
02-11-13,05:28:36,90,7.75,7.31,10.26,1.77,0.00,0.00,0.00
02-11-13,05:29:36,90,7.75,7.19,8.65,1.15,0.00,0.00,0.00
02-11-13,05:30:36,90,7.50,7.88,10.66,1.25,0.00,0.00,0.00
02-11-13,05:31:36,90,7.75,6.81,9.05,1.43,0.00,0.00,0.00
02-11-13,05:32:36,90,7.75,4.81,7.04,1.51,0.00,0.00,0.00
02-11-13,05:33:36,90,7.75,5.48,8.25,2.12,0.00,0.00,0.00
02-11-13,05:34:36,90,7.75,5.20,7.65,1.42,0.00,0.00,0.00
02-11-13,05:35:36,90,7.75,5.95,9.05,1.26,0.00,0.00,0.00
02-11-13,05:36:36,90,7.75,4.88,7.44,1.08,0.00,0.00,0.00
02-11-13,05:37:36,90,7.75,4.11,5.03,0.56,0.00,0.00,0.00
02-11-13,05:38:36,90,7.75,3.42,4.43,0.59,0.00,0.00,0.00
02-11-13,05:39:36,90,7.75,4.38,5.63,0.83,0.00,0.00,0.00
02-11-13,05:40:36,90,7.75,4.23,5.63,0.80,0.00,0.00,0.00
02-11-13,05:41:36,90,7.75,3.40,5.23,0.83,0.00,0.00,0.00
02-11-13,05:42:36,90,7.75,5.06,7.04,1.09,0.00,0.00,0.00
02-11-13,05:43:36,90,7.75,3.22,4.83,1.04,0.00,0.00,0.00
02-11-13,05:44:36,90,7.75,2.67,4.23,0.78,0.00,0.00,0.00
02-11-13,05:45:36,90,7.75,3.62,7.44,1.91,0.00,0.00,0.00
02-11-13,05:46:36,90,7.75,4.58,7.04,1.33,0.00,0.00,0.00
02-11-13,05:47:36,90,7.75,5.35,7.44,1.64,0.00,0.00,0.00
02-11-13,05:48:36,90,7.75,3.59,4.63,0.79,0.00,0.00,0.00
02-11-13,05:49:36,90,7.75,5.23,7.04,1.21,0.00,0.00,0.00
02-11-13,05:50:36,90,7.75,4.07,5.43,0.87,0.00,0.00,0.00
02-11-13,05:51:36,90,7.75,3.49,4.63,0.70,0.00,0.00,0.00
02-11-13,05:52:36,90,7.75,3.54,5.63,1.21,0.00,0.00,0.00
02-11-13,05:53:36,90,7.75,3.99,7.24,1.99,0.00,0.00,0.00
02-11-13,05:54:36,90,7.75,2.67,4.63,1.00,0.00,0.00,0.00
02-11-13,05:55:36,90,7.75,2.55,3.62,0.83,0.00,0.00,0.00
02-11-13,05:56:36,90,7.75,4.66,7.44,1.39,0.00,0.00,0.00
02-11-13,05:57:36,90,7.75,6.47,8.25,1.46,0.00,0.00,0.00
02-11-13,05:58:36,90,7.75,4.59,7.04,1.03,0.00,0.00,0.00
02-11-13,05:59:36,90,7.75,5.35,8.05,1.43,0.00,0.00,0.00
02-11-13,06:00:36,90,7.75,5.33,6.24,0.73,0.00,0.00,0.00
02-11-13,06:01:36,90,7.75,4.31,6.24,1.03,0.00,0.00,0.00
02-11-13,06:02:36,90,7.75,5.18,8.65,1.72,0.00,0.00,0.00
02-11-13,06:03:36,90,7.75,5.53,7.44,1.02,0.00,0.00,0.00
02-11-13,06:04:36,90,7.75,4.38,6.84,1.13,0.00,0.00,0.00
02-11-13,06:05:36,90,7.75,5.18,6.44,0.69,0.00,0.00,0.00
02-11-13,06:06:36,90,7.75,3.67,5.03,0.78,0.00,0.00,0.00
02-11-13,06:07:36,90,7.75,4.63,6.04,1.03,0.00,0.00,0.00
02-11-13,06:08:36,90,7.75,4.31,6.04,1.13,0.00,0.00,0.00
02-11-13,06:09:36,90,7.75,3.47,4.02,0.47,0.00,0.00,0.00
02-11-13,06:10:36,90,7.75,3.27,4.43,0.63,0.00,0.00,0.00
02-11-13,06:11:36,90,7.75,4.07,5.03,0.63,0.00,0.00,0.00
02-11-13,06:12:36,90,7.75,4.59,5.83,0.72,0.00,0.00,0.00
02-11-13,06:13:36,90,7.75,5.32,9.05,1.93,0.00,0.00,0.00
02-11-13,06:14:36,90,7.75,4.96,7.04,1.35,0.00,0.00,0.00
02-11-13,06:15:36,90,7.75,7.01,9.26,1.42,0.00,0.00,0.00
02-11-13,06:16:36,90,7.75,5.55,7.65,0.98,0.00,0.00,0.00
02-11-13,06:17:36,90,7.75,3.92,5.83,1.15,0.00,0.00,0.00
02-11-13,06:18:36,90,7.75,4.21,5.63,0.97,0.00,0.00,0.00
02-11-13,06:19:36,90,7.75,6.29,9.46,2.18,0.00,0.00,0.00
02-11-13,06:20:36,90,7.75,4.90,7.44,1.60,0.00,0.00,0.00
02-11-13,06:21:36,90,7.75,4.34,5.83,0.96,0.00,0.00,0.00
02-11-13,06:22:36,90,7.75,5.53,7.65,1.66,0.00,0.00,0.00
02-11-13,06:23:36,90,7.75,5.70,8.65,1.64,0.00,0.00,0.00
02-11-13,06:24:36,90,7.75,4.90,9.05,1.89,0.00,0.00,0.00
02-11-13,06:25:36,90,7.75,6.14,9.05,1.76,0.00,0.00,0.00
02-11-13,06:26:36,90,7.75,5.50,9.26,1.73,0.00,0.00,0.00
02-11-13,06:27:36,90,7.75,4.68,8.05,1.48,0.00,0.00,0.00
02-11-13,06:28:36,90,7.75,6.29,7.85,1.39,0.00,0.00,0.00
02-11-13,06:29:36,90,7.75,4.80,6.44,1.27,0.00,0.00,0.00
02-11-13,06:30:36,90,7.75,4.63,6.24,1.03,0.00,0.00,0.00
02-11-13,06:31:36,90,7.75,3.74,5.23,0.93,0.00,0.00,0.00
02-11-13,06:32:36,90,7.75,5.26,7.44,1.24,0.00,0.00,0.00
02-11-13,06:33:36,90,7.75,6.34,8.45,1.30,0.00,0.00,0.00
02-11-13,06:34:36,90,7.75,5.16,7.44,1.24,0.00,0.00,0.00
02-11-13,06:35:36,90,7.75,4.73,6.84,1.23,0.00,0.00,0.00
02-11-13,06:36:36,90,7.75,4.59,6.04,0.96,0.00,0.00,0.00
02-11-13,06:37:36,90,7.75,5.67,7.65,1.29,0.00,0.00,0.00
02-11-13,06:38:36,90,7.75,4.44,7.24,1.73,0.00,0.00,0.00
02-11-13,06:39:36,90,7.75,4.23,6.44,1.09,0.00,0.00,0.00
02-11-13,06:40:36,90,7.75,5.95,7.44,0.96,0.00,0.00,0.00
02-11-13,06:41:36,90,7.75,4.98,7.44,1.29,0.00,0.00,0.00
02-11-13,06:42:36,90,7.75,4.11,5.43,0.86,0.00,0.00,0.00
02-11-13,06:43:36,90,7.75,3.24,5.23,0.91,0.00,0.00,0.00
02-11-13,06:44:36,90,7.75,5.11,9.05,2.11,0.00,0.00,0.00
02-11-13,06:45:36,90,7.75,7.21,10.86,2.23,0.00,0.00,0.00
02-11-13,06:46:36,90,7.75,2.41,3.02,0.44,0.00,0.00,0.00
02-11-13,06:47:36,90,7.75,6.05,8.45,1.51,0.00,0.00,0.00
02-11-13,06:48:36,90,7.75,5.00,8.85,2.28,0.00,0.00,0.00
02-11-13,06:49:36,90,7.75,5.32,6.64,1.17,0.00,0.00,0.00
02-11-13,06:50:36,90,7.75,4.33,6.64,1.51,0.00,0.00,0.00
02-11-13,06:51:36,90,7.75,3.81,5.63,1.15,0.00,0.00,0.00
02-11-13,06:52:36,90,7.75,5.01,7.85,1.92,0.00,0.00,0.00
02-11-13,06:53:36,90,7.75,4.69,6.64,1.08,0.00,0.00,0.00
02-11-13,06:54:36,90,7.75,2.57,3.62,0.52,0.00,0.00,0.00
02-11-13,06:55:36,90,7.75,3.82,5.63,0.89,0.00,0.00,0.00
02-11-13,06:56:36,90,7.75,4.76,6.64,1.10,0.00,0.00,0.00
02-11-13,06:57:36,90,7.75,3.79,5.03,1.11,0.00,0.00,0.00
02-11-13,06:58:36,90,7.75,2.55,4.43,0.91,0.00,0.00,0.00
02-11-13,06:59:36,90,7.75,3.89,6.04,1.43,0.00,0.00,0.00
02-11-13,07:00:36,90,7.75,3.15,5.03,0.81,0.00,0.00,0.00
02-11-13,07:01:36,90,7.75,4.59,7.65,1.81,0.00,0.00,0.00
02-11-13,07:02:36,90,7.75,4.19,6.84,1.26,0.00,0.00,0.00
02-11-13,07:03:36,90,7.75,4.81,11.47,2.17,0.00,0.00,0.00
02-11-13,07:04:36,90,7.75,6.84,8.65,1.30,0.00,0.00,0.00
02-11-13,07:05:36,90,7.75,5.08,6.84,1.04,0.00,0.00,0.00
02-11-13,07:06:36,90,7.75,5.60,7.65,1.37,0.00,0.00,0.00
02-11-13,07:07:36,90,7.75,6.02,8.65,1.35,0.00,0.00,0.00
02-11-13,07:08:36,90,7.75,6.44,8.65,0.91,0.00,0.00,0.00
02-11-13,07:09:36,90,7.75,4.44,7.24,1.48,0.00,0.00,0.00
02-11-13,07:10:36,90,7.75,6.51,9.46,1.66,0.00,0.00,0.00
02-11-13,07:11:36,90,7.75,7.08,9.66,1.42,0.00,0.00,0.00
02-11-13,07:12:36,90,7.75,6.82,8.85,0.98,0.00,0.00,0.00
02-11-13,07:13:36,90,8.00,6.27,7.85,1.19,0.00,0.00,0.00
02-11-13,07:14:36,90,8.00,5.99,8.85,1.44,0.00,0.00,0.00
02-11-13,07:15:36,90,8.00,4.98,7.24,1.38,0.00,0.00,0.00
02-11-13,07:16:36,90,8.00,5.21,8.05,1.18,0.00,0.00,0.00
02-11-13,07:17:36,90,8.00,4.23,6.04,1.39,0.00,0.00,0.00
02-11-13,07:18:36,90,8.00,4.02,6.44,1.30,0.00,0.00,0.00
02-11-13,07:19:36,90,8.00,4.48,7.24,1.85,0.00,0.00,0.00
02-11-13,07:20:36,90,8.00,5.06,6.84,1.15,0.00,0.00,0.00
02-11-13,07:21:36,90,8.00,4.78,8.25,1.45,0.00,0.00,0.00
02-11-13,07:22:36,90,8.00,4.78,6.84,1.27,0.00,0.00,0.00
02-11-13,07:23:36,90,8.00,4.34,5.83,0.69,0.00,0.00,0.00
02-11-13,07:24:36,90,8.00,4.33,6.44,1.06,0.00,0.00,0.00
02-11-13,07:25:36,90,8.00,4.36,7.04,1.15,0.00,0.00,0.00
02-11-13,07:26:36,90,8.00,4.51,7.04,1.09,0.00,0.00,0.00
02-11-13,07:27:36,90,8.00,4.85,6.44,1.05,0.00,0.00,0.00
02-11-13,07:28:36,90,8.00,4.11,6.24,1.00,0.00,0.00,0.00
02-11-13,07:29:36,90,8.00,4.48,5.83,0.90,0.00,0.00,0.00
02-11-13,07:30:36,90,8.00,3.71,5.83,1.11,0.00,0.00,0.00
02-11-13,07:31:36,90,8.00,4.09,7.44,1.66,0.00,0.00,0.00
02-11-13,07:32:36,90,8.00,4.85,6.24,1.31,0.00,0.00,0.00
02-11-13,07:33:36,90,8.00,3.76,6.24,1.06,0.00,0.00,0.00
02-11-13,07:34:36,90,8.00,5.18,6.84,0.99,0.00,0.00,0.00
